Local time,Ask,Bid,AskVolume,BidVolume
11.04.2022 14:04:36.496 GMT+0530,1.09145,1.09142,0.9,6.84
11.04.2022 14:04:36.598 GMT+0530,1.09145,1.09143,0.9,1.34
11.04.2022 14:04:36.700 GMT+0530,1.09146,1.09144,0.9,0.44
11.04.2022 14:04:36.803 GMT+0530,1.09146,1.09143,0.9,5.27
11.04.2022 14:04:36.906 GMT+0530,1.09146,1.09143,0.77,4.94
11.04.2022 14:04:37.008 GMT+0530,1.09144,1.09142,0.9,0.9
11.04.2022 14:04:37.212 GMT+0530,1.09145,1.09143,0.9,5.94
11.04.2022 14:04:38.110 GMT+0530,1.09145,1.09143,0.9,0.44
11.04.2022 14:04:38.915 GMT+0530,1.09146,1.09141,0.44,6.07
11.04.2022 14:04:39.748 GMT+0530,1.09143,1.09142,0.9,0.44
11.04.2022 14:04:41.176 GMT+0530,1.09143,1.09141,0.44,3.6
11.04.2022 14:04:41.228 GMT+0530,1.09141,1.09138,0.23,0.97
11.04.2022 14:04:41.279 GMT+0530,1.09137,1.09135,0.44,5.47
11.04.2022 14:04:41.382 GMT+0530,1.09136,1.09133,1.13,0.9
11.04.2022 14:04:41.484 GMT+0530,1.09135,1.09133,0.67,0.9
11.04.2022 14:04:41.815 GMT+0530,1.09133,1.09131,0.9,0.9
11.04.2022 14:04:41.989 GMT+0530,1.09133,1.0913,0.9,0.9
11.04.2022 14:04:42.877 GMT+0530,1.09133,1.09131,0.9,0.44
11.04.2022 14:04:44.106 GMT+0530,1.09134,1.09131,0.9,1.34
11.04.2022 14:04:45.516 GMT+0530,1.09135,1.09132,0.9,0.9
11.04.2022 14:04:45.618 GMT+0530,1.09136,1.09134,0.9,4.94
11.04.2022 14:04:45.721 GMT+0530,1.09138,1.09134,0.9,1.8
11.04.2022 14:04:45.975 GMT+0530,1.09137,1.09134,0.9,1.34
11.04.2022 14:04:46.077 GMT+0530,1.09136,1.09134,0.9,0.9
11.04.2022 14:04:47.332 GMT+0530,1.09137,1.09134,0.9,4.94
11.04.2022 14:04:48.112 GMT+0530,1.09138,1.09134,0.9,0.9
11.04.2022 14:04:48.214 GMT+0530,1.09137,1.09133,0.9,5.94
11.04.2022 14:04:48.644 GMT+0530,1.09137,1.09134,0.9,3.6
11.04.2022 14:04:48.823 GMT+0530,1.09136,1.09133,0.23,3.6
11.04.2022 14:04:48.875 GMT+0530,1.0913,1.09127,0.9,6.37
11.04.2022 14:04:48.978 GMT+0530,1.09129,1.09128,1.34,0.9
11.04.2022 14:04:49.029 GMT+0530,1.09132,1.09128,1.8,0.12
11.04.2022 14:04:49.081 GMT+0530,1.0913,1.09127,0.9,0.9
11.04.2022 14:04:49.338 GMT+0530,1.09129,1.09127,0.9,0.9
11.04.2022 14:04:49.441 GMT+0530,1.09129,1.09125,0.9,5.4
11.04.2022 14:04:49.855 GMT+0530,1.09131,1.09129,0.9,5.4
11.04.2022 14:04:51.186 GMT+0530,1.09132,1.09129,0.9,0.12
11.04.2022 14:04:51.289 GMT+0530,1.09131,1.09128,0.9,0.12
11.04.2022 14:04:51.877 GMT+0530,1.09133,1.09129,0.9,2.78
11.04.2022 14:04:52.031 GMT+0530,1.09133,1.0913,0.9,0.12
11.04.2022 14:04:52.735 GMT+0530,1.09134,1.0913,0.9,4.58
11.04.2022 14:04:54.476 GMT+0530,1.09132,1.09129,0.9,0.12
11.04.2022 14:04:54.680 GMT+0530,1.09133,1.09129,0.9,5.04
11.04.2022 14:04:56.421 GMT+0530,1.09132,1.09131,0.9,0.44
11.04.2022 14:04:56.472 GMT+0530,1.09136,1.09132,1.13,3.6
11.04.2022 14:04:56.574 GMT+0530,1.09134,1.09133,0.9,3.6
11.04.2022 14:04:56.909 GMT+0530,1.09135,1.09131,0.9,2.34
11.04.2022 14:04:57.737 GMT+0530,1.09134,1.09131,0.9,1.44
11.04.2022 14:04:58.633 GMT+0530,1.09134,1.0913,0.9,3.24
11.04.2022 14:04:58.735 GMT+0530,1.09133,1.0913,0.9,1.88
11.04.2022 14:04:59.292 GMT+0530,1.09134,1.0913,0.9,1.44
11.04.2022 14:05:00.279 GMT+0530,1.09135,1.09132,0.9,6.3
11.04.2022 14:05:00.381 GMT+0530,1.09134,1.09132,0.9,0.9
11.04.2022 14:05:00.965 GMT+0530,1.09133,1.0913,0.23,0.98
11.04.2022 14:05:01.068 GMT+0530,1.09133,1.09129,0.9,0.98
11.04.2022 14:05:01.119 GMT+0530,1.09131,1.09128,0.9,3.68
11.04.2022 14:05:01.221 GMT+0530,1.09131,1.09127,0.9,6.38
11.04.2022 14:05:01.323 GMT+0530,1.0913,1.09127,0.9,4.58
11.04.2022 14:05:01.628 GMT+0530,1.09129,1.09127,0.9,5.94
11.04.2022 14:05:02.404 GMT+0530,1.09129,1.09125,0.9,6.38
11.04.2022 14:05:02.507 GMT+0530,1.09127,1.09124,1.34,0.44
11.04.2022 14:05:02.609 GMT+0530,1.09125,1.09123,0.9,2.24
11.04.2022 14:05:02.965 GMT+0530,1.09125,1.09121,0.9,4.94
11.04.2022 14:05:10.816 GMT+0530,1.09124,1.09121,0.9,4.5
11.04.2022 14:05:11.199 GMT+0530,1.09124,1.0912,0.9,5.84
11.04.2022 14:05:12.077 GMT+0530,1.09124,1.09121,0.9,3.6
11.04.2022 14:05:15.529 GMT+0530,1.09124,1.0912,0.9,2.24
11.04.2022 14:05:16.554 GMT+0530,1.09124,1.09121,0.9,3.6
11.04.2022 14:05:17.305 GMT+0530,1.09125,1.09121,0.9,5.84
11.04.2022 14:05:17.356 GMT+0530,1.09127,1.09123,0.9,1.34
11.04.2022 14:05:17.458 GMT+0530,1.09126,1.09122,0.9,7.64
11.04.2022 14:05:21.835 GMT+0530,1.09125,1.09121,1.34,4.5
11.04.2022 14:05:23.245 GMT+0530,1.09124,1.09121,0.9,3.6
11.04.2022 14:05:23.346 GMT+0530,1.09123,1.09121,0.9,4.94
11.04.2022 14:05:23.872 GMT+0530,1.09123,1.09119,1.34,0.9
11.04.2022 14:05:25.898 GMT+0530,1.09123,1.0912,0.9,0.44
11.04.2022 14:05:26.000 GMT+0530,1.09123,1.09119,0.9,5.84
11.04.2022 14:05:28.750 GMT+0530,1.09123,1.0912,0.9,0.44
11.04.2022 14:05:29.026 GMT+0530,1.0912,1.09117,1.57,1.87
11.04.2022 14:05:29.129 GMT+0530,1.09116,1.09112,1.57,10.8
11.04.2022 14:05:30.747 GMT+0530,1.09117,1.09113,2.11,0.9
11.04.2022 14:05:31.848 GMT+0530,1.09116,1.09112,0.9,5.92
11.04.2022 14:05:32.856 GMT+0530,1.09115,1.09111,0.9,4.94
11.04.2022 14:05:36.441 GMT+0530,1.09117,1.09113,4.25,8.18
11.04.2022 14:05:36.859 GMT+0530,1.09116,1.09112,1.57,13.21
11.04.2022 14:05:37.266 GMT+0530,1.09115,1.09111,1.34,11.34
11.04.2022 14:05:38.779 GMT+0530,1.09114,1.0911,0.9,13.14
11.04.2022 14:05:39.800 GMT+0530,1.09116,1.09113,0.9,7.74
11.04.2022 14:05:39.851 GMT+0530,1.09115,1.09111,0.9,11.78
11.04.2022 14:05:40.823 GMT+0530,1.09116,1.09112,2.03,8.64
11.04.2022 14:05:40.925 GMT+0530,1.09115,1.09114,0.44,7.74
11.04.2022 14:05:41.180 GMT+0530,1.09115,1.09111,0.9,13.75
11.04.2022 14:05:43.336 GMT+0530,1.09115,1.09112,0.9,3.6
11.04.2022 14:05:43.599 GMT+0530,1.09115,1.09111,0.9,12.68
11.04.2022 14:05:44.019 GMT+0530,1.09114,1.0911,1.57,5.94
11.04.2022 14:05:52.203 GMT+0530,1.09115,1.09111,2.11,7.74
11.04.2022 14:05:52.533 GMT+0530,1.09114,1.09111,0.67,5.94
11.04.2022 14:05:52.636 GMT+0530,1.09114,1.0911,2.11,5.94
11.04.2022 14:05:52.840 GMT+0530,1.09111,1.09108,0.9,0.9
11.04.2022 14:05:52.943 GMT+0530,1.0911,1.09108,1.13,0.9
11.04.2022 14:05:53.354 GMT+0530,1.09108,1.09105,0.44,5.94
11.04.2022 14:05:53.456 GMT+0530,1.09105,1.09102,0.23,6.38
11.04.2022 14:05:53.559 GMT+0530,1.09105,1.09101,2.03,5.94
11.04.2022 14:05:53.814 GMT+0530,1.09102,1.09101,0.23,5.3
11.04.2022 14:05:53.916 GMT+0530,1.09103,1.091,1.57,0.9
11.04.2022 14:05:54.657 GMT+0530,1.09104,1.091,2.11,4.4
11.04.2022 14:05:54.861 GMT+0530,1.09102,1.09099,0.44,4.4
11.04.2022 14:05:54.912 GMT+0530,1.09101,1.09097,0.9,4.86
11.04.2022 14:05:56.305 GMT+0530,1.091,1.09097,0.44,4.4
11.04.2022 14:05:56.407 GMT+0530,1.09098,1.09097,0.44,4.4
11.04.2022 14:05:56.561 GMT+0530,1.09097,1.09093,0.9,4.4
11.04.2022 14:05:56.663 GMT+0530,1.09097,1.09096,0.98,1.57
11.04.2022 14:05:56.715 GMT+0530,1.09101,1.09099,3.26,1.8
11.04.2022 14:05:56.817 GMT+0530,1.09103,1.091,2.81,6.66
11.04.2022 14:05:56.920 GMT+0530,1.09104,1.09101,0.9,0.44
11.04.2022 14:05:57.124 GMT+0530,1.09105,1.09102,0.9,0.9
11.04.2022 14:05:57.175 GMT+0530,1.09107,1.09104,0.54,5.94
11.04.2022 14:05:57.303 GMT+0530,1.09108,1.09105,0.9,9.54
11.04.2022 14:05:57.405 GMT+0530,1.09109,1.09105,1.44,9.54
11.04.2022 14:05:57.661 GMT+0530,1.09108,1.09105,0.12,9.54
11.04.2022 14:05:58.487 GMT+0530,1.09109,1.09105,1.21,9.54
11.04.2022 14:05:59.269 GMT+0530,1.09108,1.09105,0.77,5.94
11.04.2022 14:05:59.321 GMT+0530,1.09107,1.09103,0.9,5.94
11.04.2022 14:06:01.154 GMT+0530,1.09106,1.09105,1.34,0.44
11.04.2022 14:06:01.205 GMT+0530,1.0911,1.09108,2.81,1.8
11.04.2022 14:06:01.257 GMT+0530,1.09112,1.09109,1.34,0.44
11.04.2022 14:06:01.359 GMT+0530,1.0911,1.09109,1.21,0.9
11.04.2022 14:06:01.512 GMT+0530,1.0911,1.09108,0.9,0.9
11.04.2022 14:06:01.665 GMT+0530,1.09109,1.09105,1.21,13.14
11.04.2022 14:06:02.336 GMT+0530,1.09108,1.09105,0.44,6.38
11.04.2022 14:06:02.439 GMT+0530,1.09108,1.09106,1.67,9.98
11.04.2022 14:06:03.464 GMT+0530,1.09109,1.09107,0.9,0.44
11.04.2022 14:06:03.566 GMT+0530,1.09109,1.09106,0.9,0.44
11.04.2022 14:06:03.668 GMT+0530,1.09109,1.09105,0.9,10.88
11.04.2022 14:06:03.770 GMT+0530,1.0911,1.09108,1.13,0.9
11.04.2022 14:06:03.873 GMT+0530,1.0911,1.09107,1.57,0.9
11.04.2022 14:06:03.924 GMT+0530,1.09109,1.09105,1.34,9.98
11.04.2022 14:06:04.026 GMT+0530,1.09108,1.09105,0.44,5.94
11.04.2022 14:06:05.581 GMT+0530,1.09108,1.09104,1.44,5.94
11.04.2022 14:06:05.940 GMT+0530,1.09107,1.09104,0.44,5.94
11.04.2022 14:06:06.042 GMT+0530,1.09108,1.09104,1.44,5.94
11.04.2022 14:06:06.148 GMT+0530,1.09107,1.09104,0.44,5.94
11.04.2022 14:06:06.348 GMT+0530,1.09106,1.09103,0.9,0.44
11.04.2022 14:06:07.855 GMT+0530,1.09106,1.09102,0.9,7.28
11.04.2022 14:06:07.968 GMT+0530,1.09107,1.09103,1.44,5.94
11.04.2022 14:06:08.450 GMT+0530,1.09108,1.09104,1.44,7.51
11.04.2022 14:06:08.552 GMT+0530,1.09107,1.09106,1.34,0.44
11.04.2022 14:06:08.963 GMT+0530,1.09106,1.09102,1.57,7.81
11.04.2022 14:06:09.065 GMT+0530,1.09104,1.09102,1.67,6.38
11.04.2022 14:06:09.523 GMT+0530,1.09106,1.09103,2.81,0.44
11.04.2022 14:06:09.626 GMT+0530,1.09107,1.09103,1.34,6.84
11.04.2022 14:06:10.379 GMT+0530,1.09106,1.09103,0.9,0.44
11.04.2022 14:06:11.039 GMT+0530,1.09106,1.09102,0.9,6.38
11.04.2022 14:06:12.005 GMT+0530,1.09105,1.09102,0.9,0.44
11.04.2022 14:06:12.282 GMT+0530,1.09105,1.09101,0.9,11.34
11.04.2022 14:06:12.638 GMT+0530,1.09103,1.09101,0.9,6.84
11.04.2022 14:06:12.741 GMT+0530,1.09103,1.09099,0.9,8.69
11.04.2022 14:06:13.234 GMT+0530,1.09103,1.091,0.9,0.44
11.04.2022 14:06:15.713 GMT+0530,1.09101,1.09099,0.9,0.16
11.04.2022 14:06:15.815 GMT+0530,1.09102,1.09098,1.44,4.86
11.04.2022 14:06:15.918 GMT+0530,1.09098,1.09095,0.9,1.42
11.04.2022 14:06:16.020 GMT+0530,1.09098,1.09094,0.9,9.59
11.04.2022 14:06:17.691 GMT+0530,1.09099,1.09095,4.81,4.4
11.04.2022 14:06:17.793 GMT+0530,1.09098,1.09094,1.88,4.4
11.04.2022 14:06:19.000 GMT+0530,1.09097,1.09094,0.44,4.86
11.04.2022 14:06:19.615 GMT+0530,1.09098,1.09095,1.44,0.44
11.04.2022 14:06:19.718 GMT+0530,1.091,1.09097,0.44,7.1
11.04.2022 14:06:19.820 GMT+0530,1.09101,1.09097,1.13,7.1
11.04.2022 14:06:19.974 GMT+0530,1.091,1.09097,0.67,4.4
11.04.2022 14:06:20.076 GMT+0530,1.09101,1.09097,4.25,7.1
11.04.2022 14:06:20.179 GMT+0530,1.091,1.09096,1.67,4.86
11.04.2022 14:06:21.767 GMT+0530,1.09099,1.09096,0.23,4.86
11.04.2022 14:06:21.870 GMT+0530,1.09099,1.09095,1.13,4.86
11.04.2022 14:06:22.905 GMT+0530,1.091,1.09097,4.39,1.8
11.04.2022 14:06:23.007 GMT+0530,1.091,1.09096,1.67,4.86
11.04.2022 14:06:23.862 GMT+0530,1.09099,1.09096,0.44,4.4
11.04.2022 14:06:23.965 GMT+0530,1.09099,1.09095,1.13,4.86
11.04.2022 14:06:25.383 GMT+0530,1.09099,1.09096,0.9,0.44
11.04.2022 14:06:25.496 GMT+0530,1.09098,1.09096,0.9,6.2
11.04.2022 14:06:26.244 GMT+0530,1.09098,1.09095,0.9,0.44
11.04.2022 14:06:26.857 GMT+0530,1.09099,1.09098,1.34,0.9
11.04.2022 14:06:26.959 GMT+0530,1.09099,1.09095,0.9,5.3
11.04.2022 14:06:27.911 GMT+0530,1.09098,1.09094,0.98,5.76
11.04.2022 14:06:27.963 GMT+0530,1.09096,1.09094,0.9,0.9
11.04.2022 14:06:28.014 GMT+0530,1.09094,1.09093,0.9,0.44
11.04.2022 14:06:28.167 GMT+0530,1.09097,1.09094,0.9,1.34
11.04.2022 14:06:28.676 GMT+0530,1.09096,1.09094,0.9,0.9
11.04.2022 14:06:28.779 GMT+0530,1.09095,1.09092,1.34,0.44
11.04.2022 14:06:29.657 GMT+0530,1.09094,1.09092,0.9,8.46
11.04.2022 14:06:30.315 GMT+0530,1.09096,1.09093,0.44,8.46
11.04.2022 14:06:30.418 GMT+0530,1.09096,1.09094,0.98,0.9
11.04.2022 14:06:30.774 GMT+0530,1.09096,1.09092,1.44,9.36
11.04.2022 14:06:30.877 GMT+0530,1.09095,1.09091,1.34,8.9
11.04.2022 14:06:30.980 GMT+0530,1.09093,1.09089,0.9,2.88
11.04.2022 14:06:31.489 GMT+0530,1.09093,1.0909,1.34,0.44
11.04.2022 14:06:31.592 GMT+0530,1.09094,1.09091,0.9,0.44
11.04.2022 14:06:33.518 GMT+0530,1.09093,1.09089,0.9,2.88
11.04.2022 14:06:33.620 GMT+0530,1.09092,1.0909,0.9,0.44
11.04.2022 14:06:33.722 GMT+0530,1.09093,1.09089,0.9,2.88
11.04.2022 14:06:33.774 GMT+0530,1.09096,1.09094,6.5,0.9
11.04.2022 14:06:33.826 GMT+0530,1.09095,1.09092,0.44,10.26
11.04.2022 14:06:33.877 GMT+0530,1.09096,1.09094,3.71,0.9
11.04.2022 14:06:33.929 GMT+0530,1.09095,1.09092,0.44,8.46
11.04.2022 14:06:34.082 GMT+0530,1.09095,1.09091,0.9,12.06
11.04.2022 14:06:34.185 GMT+0530,1.09095,1.09092,0.9,0.44
11.04.2022 14:06:34.287 GMT+0530,1.09097,1.09094,1.57,1.34
11.04.2022 14:06:34.695 GMT+0530,1.09095,1.09092,0.9,4.04
11.04.2022 14:06:35.538 GMT+0530,1.09095,1.09093,0.9,0.44
11.04.2022 14:06:36.046 GMT+0530,1.09096,1.09094,0.9,0.9
11.04.2022 14:06:36.301 GMT+0530,1.09097,1.09094,0.9,1.34
11.04.2022 14:06:36.988 GMT+0530,1.09096,1.09094,0.9,0.9
11.04.2022 14:06:37.090 GMT+0530,1.09095,1.09092,0.9,0.44
11.04.2022 14:06:38.814 GMT+0530,1.09094,1.09091,0.9,0.44
11.04.2022 14:06:39.570 GMT+0530,1.09094,1.0909,0.9,4.94
11.04.2022 14:06:39.672 GMT+0530,1.09093,1.0909,0.9,0.44
11.04.2022 14:06:40.964 GMT+0530,1.09093,1.09091,0.9,0.44
11.04.2022 14:06:42.296 GMT+0530,1.09094,1.0909,0.9,4.94
11.04.2022 14:06:44.381 GMT+0530,1.09094,1.09091,0.98,0.44
11.04.2022 14:06:48.943 GMT+0530,1.09091,1.09089,0.9,5.84
11.04.2022 14:06:49.198 GMT+0530,1.09091,1.09087,0.9,8.54
11.04.2022 14:06:49.758 GMT+0530,1.0909,1.09088,0.9,0.44
11.04.2022 14:06:49.861 GMT+0530,1.09091,1.09088,0.9,0.9
11.04.2022 14:06:49.963 GMT+0530,1.0909,1.09086,1.13,1.34
11.04.2022 14:06:50.218 GMT+0530,1.09091,1.09088,0.9,0.44
11.04.2022 14:06:50.320 GMT+0530,1.09093,1.0909,3.71,0.44
11.04.2022 14:06:51.552 GMT+0530,1.09094,1.0909,0.9,1.34
11.04.2022 14:06:53.289 GMT+0530,1.09094,1.09091,0.9,0.44
11.04.2022 14:06:53.341 GMT+0530,1.09096,1.09092,0.9,3.14
11.04.2022 14:06:56.309 GMT+0530,1.09094,1.09091,0.9,0.44
11.04.2022 14:06:56.412 GMT+0530,1.09094,1.09092,0.9,0.44
11.04.2022 14:06:57.932 GMT+0530,1.09095,1.09092,0.9,4.04
11.04.2022 14:06:58.034 GMT+0530,1.09096,1.09095,0.9,0.44
11.04.2022 14:06:58.390 GMT+0530,1.09097,1.09094,0.9,0.44
11.04.2022 14:07:00.924 GMT+0530,1.09098,1.09094,0.9,1.34
11.04.2022 14:07:01.761 GMT+0530,1.09098,1.09096,0.9,0.44
11.04.2022 14:07:01.864 GMT+0530,1.09099,1.09096,0.9,0.44
11.04.2022 14:07:02.707 GMT+0530,1.09099,1.09095,1.34,1.34
11.04.2022 14:07:03.313 GMT+0530,1.09098,1.09094,0.9,1.8
11.04.2022 14:07:07.077 GMT+0530,1.09098,1.09095,0.9,0.44
11.04.2022 14:07:07.128 GMT+0530,1.09101,1.09098,3.71,1.34
11.04.2022 14:07:07.180 GMT+0530,1.09103,1.09101,1.8,2.7
11.04.2022 14:07:07.232 GMT+0530,1.09106,1.09104,0.9,0.9
11.04.2022 14:07:07.284 GMT+0530,1.09108,1.09104,1.34,2.24
11.04.2022 14:07:08.097 GMT+0530,1.09108,1.09105,0.9,0.44
11.04.2022 14:07:08.199 GMT+0530,1.09108,1.09106,0.9,0.44
11.04.2022 14:07:08.402 GMT+0530,1.09108,1.09105,0.9,1.34
11.04.2022 14:07:09.240 GMT+0530,1.09108,1.09104,0.9,1.8
11.04.2022 14:07:10.013 GMT+0530,1.09109,1.09106,1.34,2.24
11.04.2022 14:07:10.116 GMT+0530,1.09109,1.09107,0.9,1.34
11.04.2022 14:07:10.218 GMT+0530,1.09108,1.09107,0.9,0.9
11.04.2022 14:07:15.526 GMT+0530,1.0911,1.09106,1.13,1.8
11.04.2022 14:07:16.247 GMT+0530,1.09109,1.09108,1.13,0.44
11.04.2022 14:07:16.349 GMT+0530,1.0911,1.09106,1.13,1.8
11.04.2022 14:07:16.666 GMT+0530,1.09109,1.09106,0.9,0.9
11.04.2022 14:07:16.994 GMT+0530,1.0911,1.09107,1.13,1.34
11.04.2022 14:07:17.096 GMT+0530,1.0911,1.09108,0.9,0.9
11.04.2022 14:07:17.198 GMT+0530,1.0911,1.09107,0.9,4.94
11.04.2022 14:07:17.301 GMT+0530,1.09114,1.09111,4.58,4.04
11.04.2022 14:07:17.403 GMT+0530,1.09113,1.09111,4.5,0.44
11.04.2022 14:07:17.454 GMT+0530,1.0911,1.09108,0.9,0.44
11.04.2022 14:07:17.557 GMT+0530,1.09111,1.09109,0.9,0.44
11.04.2022 14:07:17.609 GMT+0530,1.0911,1.09107,0.9,6.3
11.04.2022 14:07:17.660 GMT+0530,1.09111,1.09109,0.9,0.9
11.04.2022 14:07:17.814 GMT+0530,1.0911,1.09109,0.9,4.5
11.04.2022 14:07:17.916 GMT+0530,1.09113,1.0911,0.54,0.9
11.04.2022 14:07:18.019 GMT+0530,1.09111,1.09108,1.8,6.3
11.04.2022 14:07:18.121 GMT+0530,1.0911,1.09107,0.9,0.44
11.04.2022 14:07:18.223 GMT+0530,1.09111,1.09108,2.03,0.44
11.04.2022 14:07:18.326 GMT+0530,1.09114,1.0911,4.58,1.34
11.04.2022 14:07:18.377 GMT+0530,1.09111,1.09109,0.9,2.24
11.04.2022 14:07:18.429 GMT+0530,1.09113,1.0911,4.5,4.94
11.04.2022 14:07:18.480 GMT+0530,1.09116,1.09112,3.71,5.04
11.04.2022 14:07:19.296 GMT+0530,1.09116,1.09113,0.9,0.9
11.04.2022 14:07:19.506 GMT+0530,1.09119,1.09115,0.98,3.6
11.04.2022 14:07:19.557 GMT+0530,1.09121,1.09117,1.88,7.2
11.04.2022 14:07:19.660 GMT+0530,1.09119,1.09118,0.9,0.44
11.04.2022 14:07:20.290 GMT+0530,1.0912,1.09116,0.9,7.43
11.04.2022 14:07:20.661 GMT+0530,1.09118,1.09114,0.9,7.2
11.04.2022 14:07:21.728 GMT+0530,1.09117,1.09114,0.9,0.44
11.04.2022 14:07:21.881 GMT+0530,1.09116,1.09114,0.9,0.44
11.04.2022 14:07:22.619 GMT+0530,1.09117,1.09114,0.9,0.9
11.04.2022 14:07:23.327 GMT+0530,1.09115,1.09112,0.9,4.58
11.04.2022 14:07:23.378 GMT+0530,1.09112,1.0911,4.5,0.44
11.04.2022 14:07:23.481 GMT+0530,1.0911,1.09108,1.8,2.24
11.04.2022 14:07:23.583 GMT+0530,1.0911,1.09107,0.9,0.9
11.04.2022 14:07:24.540 GMT+0530,1.09109,1.09108,0.9,0.44
11.04.2022 14:07:26.381 GMT+0530,1.0911,1.09106,0.9,4.94
11.04.2022 14:07:26.483 GMT+0530,1.09109,1.09105,0.9,4.94
11.04.2022 14:07:26.585 GMT+0530,1.09108,1.09104,0.9,1.34
11.04.2022 14:07:26.687 GMT+0530,1.09107,1.09104,0.9,0.44
11.04.2022 14:07:27.159 GMT+0530,1.09107,1.09103,0.9,2.93
11.04.2022 14:07:27.318 GMT+0530,1.09107,1.09104,0.9,0.44
11.04.2022 14:07:28.450 GMT+0530,1.09107,1.09103,0.9,1.8
11.04.2022 14:07:28.552 GMT+0530,1.09106,1.09103,0.9,0.9
11.04.2022 14:07:28.654 GMT+0530,1.09104,1.09101,0.9,0.44
11.04.2022 14:07:28.756 GMT+0530,1.09104,1.091,0.9,5.84
11.04.2022 14:07:28.888 GMT+0530,1.09104,1.09101,0.9,0.44
11.04.2022 14:07:30.474 GMT+0530,1.09107,1.09103,0.9,3.6
11.04.2022 14:07:30.627 GMT+0530,1.09105,1.09104,0.9,0.9
11.04.2022 14:07:30.730 GMT+0530,1.09105,1.09102,0.44,4.5
11.04.2022 14:07:31.982 GMT+0530,1.09105,1.09101,1.34,4.94
11.04.2022 14:07:34.160 GMT+0530,1.09103,1.091,0.9,0.9
11.04.2022 14:07:34.262 GMT+0530,1.09102,1.091,0.9,6.3
11.04.2022 14:07:34.364 GMT+0530,1.09103,1.091,0.9,0.44
11.04.2022 14:07:34.913 GMT+0530,1.09103,1.09099,0.9,5.84
11.04.2022 14:07:35.015 GMT+0530,1.09099,1.09095,0.9,6.76
11.04.2022 14:07:35.118 GMT+0530,1.09097,1.09096,0.9,4.5
11.04.2022 14:07:35.271 GMT+0530,1.09098,1.09094,0.9,1.34
11.04.2022 14:07:37.505 GMT+0530,1.09097,1.09093,0.9,5.4
11.04.2022 14:07:38.687 GMT+0530,1.09098,1.09095,0.9,0.44
11.04.2022 14:07:39.719 GMT+0530,1.09099,1.09096,0.9,0.44
11.04.2022 14:07:40.032 GMT+0530,1.09099,1.09097,0.9,0.44
11.04.2022 14:07:40.134 GMT+0530,1.091,1.09097,0.9,0.44
11.04.2022 14:07:41.409 GMT+0530,1.09099,1.09097,0.9,0.44
11.04.2022 14:07:41.511 GMT+0530,1.09099,1.09096,0.9,0.44
11.04.2022 14:07:41.766 GMT+0530,1.09101,1.09097,0.9,1.34
11.04.2022 14:07:42.462 GMT+0530,1.09101,1.09099,0.9,0.44
11.04.2022 14:07:42.768 GMT+0530,1.09101,1.09098,0.9,0.44
11.04.2022 14:07:45.742 GMT+0530,1.09101,1.09097,0.9,1.34
11.04.2022 14:07:45.844 GMT+0530,1.09099,1.09096,0.9,0.44
11.04.2022 14:07:45.997 GMT+0530,1.091,1.09097,1.8,0.44
11.04.2022 14:07:46.150 GMT+0530,1.09101,1.09097,1.34,1.34
11.04.2022 14:07:48.412 GMT+0530,1.091,1.09097,0.9,0.9
11.04.2022 14:07:48.464 GMT+0530,1.09099,1.09095,1.34,1.34
11.04.2022 14:07:48.566 GMT+0530,1.09096,1.09093,0.9,0.44
11.04.2022 14:07:48.669 GMT+0530,1.09095,1.09092,0.9,5.17
11.04.2022 14:07:48.771 GMT+0530,1.09095,1.09091,0.9,4.94
11.04.2022 14:07:48.874 GMT+0530,1.09094,1.0909,0.9,1.34
11.04.2022 14:07:49.077 GMT+0530,1.09092,1.09088,0.9,2.24
11.04.2022 14:07:49.180 GMT+0530,1.09091,1.09088,0.44,1.34
11.04.2022 14:07:49.283 GMT+0530,1.09092,1.09088,0.9,1.34
11.04.2022 14:07:49.588 GMT+0530,1.09091,1.09088,0.44,1.34
11.04.2022 14:07:49.792 GMT+0530,1.09092,1.09088,1.34,1.34
11.04.2022 14:07:50.344 GMT+0530,1.09091,1.09088,0.44,1.34
11.04.2022 14:07:50.571 GMT+0530,1.09092,1.09088,1.34,1.34
11.04.2022 14:07:51.452 GMT+0530,1.09093,1.09089,1.34,1.34
11.04.2022 14:07:51.554 GMT+0530,1.09093,1.0909,0.9,0.44
11.04.2022 14:07:51.758 GMT+0530,1.09093,1.09091,0.9,0.44
11.04.2022 14:07:51.860 GMT+0530,1.09095,1.09091,0.9,1.34
11.04.2022 14:07:52.064 GMT+0530,1.09095,1.0909,2.34,2.24
11.04.2022 14:07:52.166 GMT+0530,1.09094,1.0909,0.44,1.34
11.04.2022 14:07:52.449 GMT+0530,1.09095,1.0909,2.34,1.34
11.04.2022 14:07:52.652 GMT+0530,1.09095,1.09091,2.34,0.44
11.04.2022 14:07:52.774 GMT+0530,1.09094,1.09091,0.9,0.44
11.04.2022 14:07:52.876 GMT+0530,1.09094,1.0909,0.9,1.34
11.04.2022 14:07:56.687 GMT+0530,1.09092,1.09088,0.9,1.8
11.04.2022 14:07:57.273 GMT+0530,1.09091,1.09087,0.9,1.34
11.04.2022 14:07:57.851 GMT+0530,1.0909,1.09086,0.9,1.34
11.04.2022 14:07:57.953 GMT+0530,1.0909,1.09087,0.9,0.44
