Local time,Ask,Bid,AskVolume,BidVolume
11.04.2022 04:44:00.970 GMT+0530,1.08886,1.08881,0.9,0.9
11.04.2022 04:44:02.713 GMT+0530,1.0889,1.08885,2.34,1.8
11.04.2022 04:44:02.816 GMT+0530,1.08891,1.08885,2.93,0.9
11.04.2022 04:44:02.919 GMT+0530,1.0889,1.08884,0.9,1.13
11.04.2022 04:44:03.022 GMT+0530,1.08887,1.08882,0.9,3.24
11.04.2022 04:44:03.124 GMT+0530,1.08886,1.08882,0.9,1.8
11.04.2022 04:44:04.282 GMT+0530,1.08886,1.08881,0.9,1.8
11.04.2022 04:44:05.108 GMT+0530,1.08887,1.08881,0.9,0.9
11.04.2022 04:44:07.571 GMT+0530,1.08885,1.08879,1.34,1.8
11.04.2022 04:44:07.826 GMT+0530,1.08886,1.0888,0.9,0.9
11.04.2022 04:44:07.928 GMT+0530,1.08885,1.0888,0.9,0.9
11.04.2022 04:44:09.516 GMT+0530,1.08884,1.08879,0.9,0.9
11.04.2022 04:44:09.618 GMT+0530,1.08884,1.08878,0.9,0.9
11.04.2022 04:44:09.778 GMT+0530,1.08883,1.08877,0.9,0.9
11.04.2022 04:44:15.525 GMT+0530,1.08884,1.08878,0.9,0.9
11.04.2022 04:44:16.173 GMT+0530,1.08885,1.08879,0.9,0.9
11.04.2022 04:44:21.331 GMT+0530,1.08884,1.08878,0.98,2.34
11.04.2022 04:44:21.434 GMT+0530,1.08883,1.08877,1.13,0.9
11.04.2022 04:44:27.525 GMT+0530,1.08884,1.08878,2.93,0.9
11.04.2022 04:44:30.617 GMT+0530,1.08882,1.08877,0.9,0.9
11.04.2022 04:44:30.719 GMT+0530,1.08882,1.08876,0.9,0.9
11.04.2022 04:44:31.616 GMT+0530,1.08881,1.08875,1.8,1.13
11.04.2022 04:44:36.565 GMT+0530,1.0888,1.08877,0.9,0.9
11.04.2022 04:44:51.994 GMT+0530,1.08878,1.08874,0.9,0.9
11.04.2022 04:44:52.096 GMT+0530,1.08878,1.08873,0.9,0.9
11.04.2022 04:44:52.198 GMT+0530,1.08877,1.08871,0.9,1.8
11.04.2022 04:44:52.301 GMT+0530,1.08876,1.08873,0.9,0.9
11.04.2022 04:44:52.403 GMT+0530,1.08877,1.08871,0.9,1.8
11.04.2022 04:45:01.057 GMT+0530,1.08874,1.08869,2.7,0.9
11.04.2022 04:45:01.617 GMT+0530,1.08873,1.08869,0.44,0.9
11.04.2022 04:45:02.208 GMT+0530,1.08873,1.08867,2.47,1.8
11.04.2022 04:45:02.259 GMT+0530,1.0887,1.08866,0.44,0.9
11.04.2022 04:45:02.361 GMT+0530,1.08869,1.08863,0.9,1.8
11.04.2022 04:45:04.544 GMT+0530,1.08868,1.08862,1.34,1.8
11.04.2022 04:45:04.646 GMT+0530,1.08865,1.0886,0.44,1.8
11.04.2022 04:45:05.431 GMT+0530,1.08865,1.08859,2.24,1.8
11.04.2022 04:45:06.602 GMT+0530,1.08866,1.0886,1.8,1.8
11.04.2022 04:45:06.704 GMT+0530,1.08866,1.08861,0.44,0.9
11.04.2022 04:45:06.806 GMT+0530,1.08865,1.08863,0.44,0.9
11.04.2022 04:45:15.233 GMT+0530,1.08864,1.08861,0.9,0.9
11.04.2022 04:45:15.285 GMT+0530,1.08866,1.08861,2.24,0.9
11.04.2022 04:45:19.725 GMT+0530,1.08866,1.08862,0.44,0.9
11.04.2022 04:45:20.395 GMT+0530,1.08869,1.08863,3.68,0.9
11.04.2022 04:45:20.498 GMT+0530,1.08869,1.08864,1.34,0.9
11.04.2022 04:45:20.846 GMT+0530,1.0887,1.08864,1.57,0.9
11.04.2022 04:45:21.345 GMT+0530,1.0887,1.08866,1.34,0.9
11.04.2022 04:45:21.448 GMT+0530,1.08871,1.08866,0.44,0.9
11.04.2022 04:45:21.499 GMT+0530,1.08873,1.08868,0.44,0.9
11.04.2022 04:45:21.601 GMT+0530,1.08874,1.08869,0.9,0.9
11.04.2022 04:45:21.754 GMT+0530,1.08874,1.0887,1.34,0.9
11.04.2022 04:45:22.826 GMT+0530,1.08876,1.08872,0.9,0.9
11.04.2022 04:45:22.928 GMT+0530,1.0888,1.08875,4.96,0.9
11.04.2022 04:45:23.030 GMT+0530,1.08881,1.08875,1.34,1.13
11.04.2022 04:45:23.133 GMT+0530,1.08881,1.08876,0.44,0.9
11.04.2022 04:45:23.387 GMT+0530,1.0888,1.08875,0.44,0.9
11.04.2022 04:45:23.692 GMT+0530,1.08879,1.08875,1.8,1.13
11.04.2022 04:45:23.794 GMT+0530,1.0888,1.08875,1.8,0.9
11.04.2022 04:45:32.585 GMT+0530,1.08877,1.08872,0.9,2.78
11.04.2022 04:45:36.135 GMT+0530,1.08877,1.08871,1.34,1.8
11.04.2022 04:45:42.745 GMT+0530,1.08874,1.0887,0.9,1.8
11.04.2022 04:45:42.847 GMT+0530,1.08874,1.08869,0.9,0.9
11.04.2022 04:45:42.949 GMT+0530,1.08872,1.08868,0.44,0.9
11.04.2022 04:45:43.051 GMT+0530,1.08872,1.08867,0.44,0.9
11.04.2022 04:45:47.095 GMT+0530,1.08871,1.08867,2.24,0.9
11.04.2022 04:45:47.147 GMT+0530,1.08869,1.08865,2.24,3.24
11.04.2022 04:45:47.249 GMT+0530,1.08869,1.08863,1.34,1.8
11.04.2022 04:45:51.353 GMT+0530,1.08869,1.08864,1.34,0.9
11.04.2022 04:45:52.963 GMT+0530,1.08869,1.08863,1.34,1.8
11.04.2022 04:45:56.124 GMT+0530,1.08869,1.08864,1.34,0.9
11.04.2022 04:45:58.346 GMT+0530,1.08871,1.08866,0.23,0.9
11.04.2022 04:45:58.448 GMT+0530,1.08872,1.08866,1.34,0.9
11.04.2022 04:45:58.550 GMT+0530,1.08872,1.08867,0.44,0.9
11.04.2022 04:45:58.652 GMT+0530,1.08871,1.08866,0.44,0.9
11.04.2022 04:45:58.755 GMT+0530,1.08871,1.08868,1.34,0.9
11.04.2022 04:45:59.355 GMT+0530,1.08871,1.08866,1.34,0.9
11.04.2022 04:45:59.887 GMT+0530,1.08872,1.08868,3.68,0.9
11.04.2022 04:45:59.989 GMT+0530,1.08873,1.08868,0.44,0.9
11.04.2022 04:46:00.248 GMT+0530,1.08872,1.08868,0.44,0.9
11.04.2022 04:46:00.350 GMT+0530,1.08873,1.08868,0.9,0.9
11.04.2022 04:46:01.899 GMT+0530,1.08871,1.08866,1.8,1.8
11.04.2022 04:46:02.052 GMT+0530,1.08872,1.08866,1.34,0.9
11.04.2022 04:46:06.525 GMT+0530,1.08872,1.08867,1.34,0.9
11.04.2022 04:46:13.420 GMT+0530,1.08872,1.08866,1.34,1.8
11.04.2022 04:46:20.692 GMT+0530,1.08871,1.08866,0.44,1.8
11.04.2022 04:46:33.512 GMT+0530,1.08869,1.08865,0.9,0.9
11.04.2022 04:46:33.615 GMT+0530,1.08869,1.08864,1.8,0.9
11.04.2022 04:46:33.718 GMT+0530,1.08869,1.08863,3.6,0.9
11.04.2022 04:46:33.821 GMT+0530,1.08867,1.08862,0.44,1.8
11.04.2022 04:46:34.127 GMT+0530,1.08866,1.0886,2.24,1.8
11.04.2022 04:46:34.281 GMT+0530,1.08864,1.08859,1.34,0.9
11.04.2022 04:46:37.393 GMT+0530,1.08865,1.0886,1.8,0.9
11.04.2022 04:46:37.498 GMT+0530,1.08866,1.08861,1.34,0.9
11.04.2022 04:46:37.601 GMT+0530,1.08868,1.08863,0.9,0.9
11.04.2022 04:46:37.704 GMT+0530,1.08869,1.08863,2.93,0.9
11.04.2022 04:46:37.807 GMT+0530,1.08868,1.08863,1.57,0.9
11.04.2022 04:46:38.246 GMT+0530,1.08867,1.08861,1.34,1.8
11.04.2022 04:46:38.349 GMT+0530,1.08867,1.08862,1.34,0.9
11.04.2022 04:46:43.004 GMT+0530,1.08867,1.08861,1.57,0.9
11.04.2022 04:46:43.613 GMT+0530,1.08867,1.08862,1.57,0.9
11.04.2022 04:46:53.847 GMT+0530,1.08864,1.0886,0.9,0.9
11.04.2022 04:46:54.001 GMT+0530,1.08865,1.08861,1.8,0.9
11.04.2022 04:46:54.130 GMT+0530,1.08865,1.0886,0.44,0.9
11.04.2022 04:46:57.920 GMT+0530,1.08864,1.08859,1.13,1.8
11.04.2022 04:46:58.075 GMT+0530,1.08864,1.08858,2.93,0.9
11.04.2022 04:47:03.992 GMT+0530,1.08861,1.08857,0.23,1.8
11.04.2022 04:47:04.094 GMT+0530,1.08861,1.08856,0.44,1.34
11.04.2022 04:47:04.196 GMT+0530,1.08861,1.08857,0.44,0.9
11.04.2022 04:47:05.891 GMT+0530,1.0886,1.08857,0.44,0.9
11.04.2022 04:47:06.928 GMT+0530,1.0886,1.08855,0.44,0.9
11.04.2022 04:47:07.344 GMT+0530,1.08861,1.08855,1.8,0.9
11.04.2022 04:47:08.000 GMT+0530,1.0886,1.08855,0.9,0.9
11.04.2022 04:47:10.404 GMT+0530,1.08859,1.08853,0.9,1.8
11.04.2022 04:47:10.838 GMT+0530,1.08858,1.08853,0.44,0.9
11.04.2022 04:47:10.940 GMT+0530,1.08858,1.08854,0.44,0.9
11.04.2022 04:47:14.140 GMT+0530,1.08858,1.08853,1.13,0.9
11.04.2022 04:47:14.243 GMT+0530,1.08855,1.08852,0.44,1.8
11.04.2022 04:47:19.726 GMT+0530,1.08858,1.08853,1.13,0.9
11.04.2022 04:47:19.828 GMT+0530,1.08861,1.08856,3.68,2.24
11.04.2022 04:47:19.931 GMT+0530,1.08863,1.08857,1.44,0.9
11.04.2022 04:47:20.033 GMT+0530,1.08863,1.08859,0.44,0.9
11.04.2022 04:47:20.135 GMT+0530,1.08864,1.08859,1.34,0.9
11.04.2022 04:47:20.238 GMT+0530,1.08863,1.08858,1.57,0.9
11.04.2022 04:47:24.235 GMT+0530,1.08862,1.08856,0.9,2.24
11.04.2022 04:47:24.337 GMT+0530,1.08863,1.08857,1.67,0.9
11.04.2022 04:47:30.534 GMT+0530,1.08862,1.08856,0.9,1.8
11.04.2022 04:47:32.185 GMT+0530,1.08863,1.08859,0.44,0.23
11.04.2022 04:47:32.288 GMT+0530,1.08865,1.08862,0.23,0.9
11.04.2022 04:47:32.390 GMT+0530,1.08867,1.08862,2.03,0.9
11.04.2022 04:47:32.542 GMT+0530,1.08866,1.08861,0.23,0.9
11.04.2022 04:47:34.167 GMT+0530,1.08867,1.08861,1.67,1.8
11.04.2022 04:47:34.320 GMT+0530,1.08866,1.08861,0.23,2.24
11.04.2022 04:47:34.422 GMT+0530,1.08867,1.08861,1.13,2.24
11.04.2022 04:47:36.147 GMT+0530,1.08867,1.08864,0.9,0.9
11.04.2022 04:47:36.249 GMT+0530,1.0887,1.08864,5.81,0.9
11.04.2022 04:47:36.351 GMT+0530,1.08869,1.08864,0.9,0.9
11.04.2022 04:47:37.884 GMT+0530,1.08868,1.08863,1.13,1.8
11.04.2022 04:47:40.297 GMT+0530,1.08868,1.08862,1.13,1.8
11.04.2022 04:47:42.861 GMT+0530,1.08869,1.08863,1.21,0.9
11.04.2022 04:47:47.862 GMT+0530,1.0887,1.08867,0.67,0.9
11.04.2022 04:47:47.964 GMT+0530,1.08873,1.08868,0.9,0.9
11.04.2022 04:47:48.066 GMT+0530,1.08874,1.08868,2.11,0.9
11.04.2022 04:47:48.168 GMT+0530,1.08873,1.08868,1.13,0.9
11.04.2022 04:47:48.690 GMT+0530,1.08872,1.08867,0.9,0.9
11.04.2022 04:47:50.981 GMT+0530,1.08875,1.08871,2.34,0.9
11.04.2022 04:47:51.083 GMT+0530,1.08877,1.08872,4.5,1.8
11.04.2022 04:47:51.236 GMT+0530,1.08876,1.08871,2.03,1.8
11.04.2022 04:47:51.338 GMT+0530,1.08877,1.08871,1.21,1.8
11.04.2022 04:48:03.240 GMT+0530,1.08877,1.08872,1.21,0.9
11.04.2022 04:48:04.535 GMT+0530,1.08878,1.08873,0.9,0.9
11.04.2022 04:48:04.587 GMT+0530,1.08878,1.08876,2.34,0.9
11.04.2022 04:48:04.638 GMT+0530,1.08881,1.08876,1.34,1.34
11.04.2022 04:48:04.690 GMT+0530,1.08882,1.08878,2.34,0.9
11.04.2022 04:48:04.792 GMT+0530,1.08881,1.08876,0.9,1.34
11.04.2022 04:48:04.895 GMT+0530,1.08882,1.08876,1.44,0.9
11.04.2022 04:48:04.997 GMT+0530,1.08881,1.08876,0.9,0.9
11.04.2022 04:48:05.146 GMT+0530,1.08882,1.08876,0.98,0.9
11.04.2022 04:48:06.872 GMT+0530,1.08881,1.08876,0.9,0.9
11.04.2022 04:48:07.128 GMT+0530,1.0888,1.08875,0.23,1.8
11.04.2022 04:48:07.232 GMT+0530,1.08879,1.08874,0.9,0.9
11.04.2022 04:48:07.334 GMT+0530,1.08883,1.08878,0.98,0.9
11.04.2022 04:48:07.436 GMT+0530,1.08884,1.08878,4.45,0.9
11.04.2022 04:48:07.611 GMT+0530,1.08882,1.08878,1.13,0.9
11.04.2022 04:48:08.598 GMT+0530,1.08882,1.08879,0.9,0.9
11.04.2022 04:48:08.700 GMT+0530,1.08884,1.08879,2.7,0.9
11.04.2022 04:48:16.666 GMT+0530,1.08883,1.08877,1.8,1.34
11.04.2022 04:48:16.924 GMT+0530,1.08883,1.08878,1.8,0.9
11.04.2022 04:48:17.797 GMT+0530,1.08882,1.08878,1.8,0.9
11.04.2022 04:48:21.550 GMT+0530,1.08882,1.08877,0.9,0.9
11.04.2022 04:48:21.702 GMT+0530,1.08883,1.08877,1.8,0.9
11.04.2022 04:48:34.305 GMT+0530,1.08881,1.08876,2.03,0.9
11.04.2022 04:48:34.407 GMT+0530,1.0888,1.08875,1.34,0.9
11.04.2022 04:48:34.763 GMT+0530,1.08881,1.08876,5.12,0.9
11.04.2022 04:48:34.865 GMT+0530,1.08881,1.08875,7.74,0.9
11.04.2022 04:48:35.987 GMT+0530,1.08882,1.08878,2.34,0.9
11.04.2022 04:48:36.038 GMT+0530,1.08884,1.08878,1.88,0.9
11.04.2022 04:48:36.140 GMT+0530,1.08884,1.08879,1.8,0.9
11.04.2022 04:48:36.191 GMT+0530,1.08887,1.08883,2.34,1.13
11.04.2022 04:48:36.243 GMT+0530,1.08888,1.08885,0.98,0.9
11.04.2022 04:48:39.538 GMT+0530,1.0889,1.08884,0.98,0.9
11.04.2022 04:48:42.645 GMT+0530,1.08889,1.08884,0.9,0.9
11.04.2022 04:48:44.912 GMT+0530,1.08888,1.08882,0.98,0.9
11.04.2022 04:48:48.368 GMT+0530,1.08889,1.08884,0.9,0.9
11.04.2022 04:48:48.622 GMT+0530,1.0889,1.08884,1.88,0.9
11.04.2022 04:48:48.731 GMT+0530,1.08889,1.08883,1.8,2.34
11.04.2022 04:48:48.834 GMT+0530,1.08888,1.08883,0.9,0.9
11.04.2022 04:49:00.258 GMT+0530,1.08889,1.08883,0.98,0.9
11.04.2022 04:49:00.359 GMT+0530,1.08889,1.08884,0.9,0.9
11.04.2022 04:49:00.594 GMT+0530,1.08886,1.08882,0.9,2.34
11.04.2022 04:49:00.696 GMT+0530,1.08886,1.0888,3.24,1.8
11.04.2022 04:49:00.798 GMT+0530,1.08885,1.0888,0.9,0.9
11.04.2022 04:49:00.900 GMT+0530,1.08884,1.08879,0.9,2.24
11.04.2022 04:49:01.687 GMT+0530,1.08884,1.08878,0.9,2.03
11.04.2022 04:49:15.626 GMT+0530,1.08883,1.08877,1.88,2.57
11.04.2022 04:49:28.486 GMT+0530,1.08886,1.08883,0.9,0.9
11.04.2022 04:49:28.588 GMT+0530,1.08887,1.08883,3.68,0.9
11.04.2022 04:49:28.691 GMT+0530,1.08889,1.08884,1.8,0.9
11.04.2022 04:49:28.793 GMT+0530,1.08888,1.08883,0.9,0.9
11.04.2022 04:49:28.895 GMT+0530,1.08889,1.08883,1.88,1.8
11.04.2022 04:49:34.061 GMT+0530,1.08889,1.08884,1.8,0.9
11.04.2022 04:49:35.051 GMT+0530,1.08888,1.08883,1.8,0.9
11.04.2022 04:49:35.154 GMT+0530,1.08889,1.08884,1.88,0.9
11.04.2022 04:49:46.035 GMT+0530,1.08888,1.08883,1.8,0.9
11.04.2022 04:49:51.525 GMT+0530,1.08889,1.08883,1.88,1.8
11.04.2022 04:49:56.092 GMT+0530,1.08888,1.08883,1.8,0.9
11.04.2022 04:50:00.655 GMT+0530,1.08889,1.08884,0.9,2.03
11.04.2022 04:50:00.757 GMT+0530,1.08889,1.08885,0.9,0.9
11.04.2022 04:50:00.808 GMT+0530,1.08889,1.08887,0.9,0.9
11.04.2022 04:50:00.860 GMT+0530,1.08892,1.08887,0.9,0.9
11.04.2022 04:50:01.013 GMT+0530,1.08893,1.08887,1.88,1.13
11.04.2022 04:50:06.576 GMT+0530,1.08892,1.08887,0.9,0.9
11.04.2022 04:50:16.125 GMT+0530,1.08892,1.08886,0.9,0.9
11.04.2022 04:50:16.323 GMT+0530,1.08887,1.08886,0.9,1.44
11.04.2022 04:50:16.426 GMT+0530,1.08888,1.08883,0.9,0.9
11.04.2022 04:50:26.470 GMT+0530,1.08886,1.08883,3.91,0.9
11.04.2022 04:50:26.572 GMT+0530,1.08887,1.08885,0.44,0.9
11.04.2022 04:50:26.624 GMT+0530,1.08889,1.08884,2.42,1.13
11.04.2022 04:50:26.675 GMT+0530,1.0889,1.08887,7.2,1.13
11.04.2022 04:50:26.778 GMT+0530,1.0889,1.08885,0.98,0.44
11.04.2022 04:50:27.033 GMT+0530,1.0889,1.08884,0.98,1.8
11.04.2022 04:50:27.186 GMT+0530,1.08891,1.08885,1.88,1.13
11.04.2022 04:50:27.289 GMT+0530,1.08891,1.08886,0.9,0.23
11.04.2022 04:50:27.392 GMT+0530,1.08891,1.08888,0.9,1.13
11.04.2022 04:50:28.254 GMT+0530,1.08891,1.08889,0.9,1.44
11.04.2022 04:50:28.401 GMT+0530,1.08893,1.08887,1.88,2.57
11.04.2022 04:50:32.111 GMT+0530,1.08892,1.08887,0.9,1.67
11.04.2022 04:50:34.696 GMT+0530,1.08892,1.08886,0.9,0.9
11.04.2022 04:50:36.691 GMT+0530,1.08889,1.08885,0.9,1.44
11.04.2022 04:50:36.794 GMT+0530,1.0889,1.08884,1.88,0.9
11.04.2022 04:50:45.262 GMT+0530,1.08886,1.08883,0.9,0.9
11.04.2022 04:50:45.314 GMT+0530,1.08888,1.08883,0.9,0.9
11.04.2022 04:50:46.924 GMT+0530,1.08886,1.08883,1.8,0.9
11.04.2022 04:50:46.975 GMT+0530,1.08888,1.08883,0.9,0.9
11.04.2022 04:50:47.077 GMT+0530,1.08889,1.08883,0.9,1.8
11.04.2022 04:50:48.030 GMT+0530,1.08889,1.08884,0.9,1.44
11.04.2022 04:50:48.604 GMT+0530,1.08889,1.08883,0.9,1.8
11.04.2022 04:50:49.183 GMT+0530,1.08889,1.08884,0.9,1.44
11.04.2022 04:50:50.570 GMT+0530,1.08889,1.08883,0.9,4.81
11.04.2022 04:50:54.972 GMT+0530,1.08888,1.08883,0.9,0.9
11.04.2022 04:50:56.734 GMT+0530,1.08887,1.08883,0.9,0.9
11.04.2022 04:51:01.109 GMT+0530,1.08887,1.08881,0.9,0.98
11.04.2022 04:51:09.399 GMT+0530,1.08888,1.08882,0.9,0.9
11.04.2022 04:51:22.417 GMT+0530,1.08887,1.08881,0.9,1.88
11.04.2022 04:51:23.586 GMT+0530,1.08889,1.08884,0.9,0.9
11.04.2022 04:51:23.688 GMT+0530,1.08889,1.08885,0.9,0.12
11.04.2022 04:51:25.254 GMT+0530,1.08889,1.08884,0.9,0.98
11.04.2022 04:51:37.385 GMT+0530,1.08887,1.08882,0.9,2.42
11.04.2022 04:51:37.436 GMT+0530,1.08889,1.08883,1.8,0.98
11.04.2022 04:51:37.970 GMT+0530,1.08888,1.08882,1.8,2.42
11.04.2022 04:51:42.525 GMT+0530,1.08889,1.08883,0.9,0.9
11.04.2022 04:51:44.075 GMT+0530,1.08888,1.08882,0.9,2.11
11.04.2022 04:51:49.103 GMT+0530,1.08889,1.08883,0.9,0.9
11.04.2022 04:51:52.193 GMT+0530,1.08888,1.08882,0.9,2.11
11.04.2022 04:51:57.065 GMT+0530,1.08886,1.08883,0.9,3.55
11.04.2022 04:51:57.167 GMT+0530,1.08887,1.08883,0.9,2.11
11.04.2022 04:51:57.320 GMT+0530,1.08885,1.08882,1.8,3.11
11.04.2022 04:51:57.473 GMT+0530,1.08886,1.0888,3.14,2.42
11.04.2022 04:51:57.575 GMT+0530,1.08884,1.08881,0.9,0.9
11.04.2022 04:51:57.627 GMT+0530,1.08884,1.08878,0.9,3.78
11.04.2022 04:52:00.255 GMT+0530,1.08884,1.08879,0.9,1.44
11.04.2022 04:52:00.360 GMT+0530,1.08884,1.08878,0.9,1.88
11.04.2022 04:52:01.744 GMT+0530,1.08883,1.08877,1.8,2.42
11.04.2022 04:52:06.371 GMT+0530,1.08883,1.08878,0.9,0.9
11.04.2022 04:52:06.526 GMT+0530,1.08884,1.08878,0.9,1.8
11.04.2022 04:52:08.087 GMT+0530,1.08884,1.0888,1.34,0.9
11.04.2022 04:52:08.190 GMT+0530,1.08886,1.0888,2.7,0.9
11.04.2022 04:52:10.632 GMT+0530,1.08888,1.08882,1.8,0.9
11.04.2022 04:52:15.823 GMT+0530,1.08887,1.08882,0.9,0.9
11.04.2022 04:52:15.875 GMT+0530,1.08882,1.08879,0.9,2.34
11.04.2022 04:52:15.926 GMT+0530,1.08884,1.08879,1.8,1.44
11.04.2022 04:52:16.028 GMT+0530,1.08884,1.08878,0.9,1.88
11.04.2022 04:52:17.961 GMT+0530,1.08882,1.08879,0.9,0.44
11.04.2022 04:52:18.012 GMT+0530,1.08886,1.0888,3.6,0.23
11.04.2022 04:52:18.115 GMT+0530,1.08886,1.08879,5.84,2.11
11.04.2022 04:52:21.015 GMT+0530,1.08884,1.0888,0.9,0.12
11.04.2022 04:52:28.232 GMT+0530,1.08883,1.08879,0.9,0.12
11.04.2022 04:52:28.283 GMT+0530,1.08885,1.08879,1.8,1.13
11.04.2022 04:52:30.286 GMT+0530,1.08885,1.0888,0.9,0.23
11.04.2022 04:52:30.693 GMT+0530,1.08887,1.08882,0.9,1.34
11.04.2022 04:52:30.744 GMT+0530,1.08889,1.08883,3.24,0.9
11.04.2022 04:52:30.897 GMT+0530,1.0889,1.08886,0.9,3.01
11.04.2022 04:52:30.949 GMT+0530,1.08893,1.08887,0.9,2.57
11.04.2022 04:52:31.102 GMT+0530,1.08893,1.08888,0.9,4.37
11.04.2022 04:52:33.171 GMT+0530,1.08894,1.08888,0.9,1.44
11.04.2022 04:52:33.445 GMT+0530,1.08894,1.08887,0.9,4.45
11.04.2022 04:52:33.857 GMT+0530,1.08894,1.08888,0.9,1.44
11.04.2022 04:52:33.968 GMT+0530,1.08893,1.08888,0.9,5.81
11.04.2022 04:52:35.094 GMT+0530,1.08894,1.08888,0.9,1.44
11.04.2022 04:52:35.498 GMT+0530,1.08894,1.08887,0.9,4.45
11.04.2022 04:52:36.000 GMT+0530,1.08894,1.08888,0.9,1.44
11.04.2022 04:52:36.498 GMT+0530,1.08894,1.08887,0.9,4.45
11.04.2022 04:52:40.857 GMT+0530,1.08894,1.08888,0.9,1.88
11.04.2022 04:52:41.170 GMT+0530,1.08896,1.0889,2.7,2.03
11.04.2022 04:52:41.272 GMT+0530,1.08896,1.08892,0.9,1.13
11.04.2022 04:52:41.374 GMT+0530,1.08897,1.08892,0.9,0.23
11.04.2022 04:52:41.476 GMT+0530,1.08897,1.08891,0.9,3.55
11.04.2022 04:52:41.730 GMT+0530,1.08897,1.08892,0.9,0.23
11.04.2022 04:52:42.208 GMT+0530,1.08897,1.08891,0.9,3.55
11.04.2022 04:52:44.636 GMT+0530,1.08897,1.08892,0.9,0.9
11.04.2022 04:52:44.687 GMT+0530,1.08901,1.08895,1.8,0.9
11.04.2022 04:52:44.891 GMT+0530,1.08903,1.08897,0.9,1.13
11.04.2022 04:52:46.369 GMT+0530,1.08904,1.08898,0.9,0.9
11.04.2022 04:52:46.987 GMT+0530,1.08902,1.08897,1.8,0.9
11.04.2022 04:52:47.089 GMT+0530,1.08903,1.08897,0.9,2.03
11.04.2022 04:52:53.009 GMT+0530,1.08903,1.08898,0.9,2.11
11.04.2022 04:52:53.111 GMT+0530,1.08904,1.08898,0.9,0.9
11.04.2022 04:52:53.223 GMT+0530,1.08901,1.08896,0.9,2.34
11.04.2022 04:52:53.325 GMT+0530,1.08904,1.08898,0.9,1.88
11.04.2022 04:52:53.428 GMT+0530,1.08902,1.08898,0.9,0.9
11.04.2022 04:52:53.479 GMT+0530,1.08904,1.08898,1.8,0.9
11.04.2022 04:52:57.575 GMT+0530,1.08904,1.08897,0.9,2.11
11.04.2022 04:53:03.225 GMT+0530,1.08903,1.08897,0.9,2.11
11.04.2022 04:53:15.798 GMT+0530,1.08903,1.08898,2.03,0.98
11.04.2022 04:53:18.417 GMT+0530,1.08903,1.08897,0.9,0.98
11.04.2022 04:53:18.468 GMT+0530,1.08899,1.08896,0.9,0.9
11.04.2022 04:53:18.519 GMT+0530,1.089,1.08897,5.4,0.9
11.04.2022 04:53:18.621 GMT+0530,1.08898,1.08897,0.9,0.9
11.04.2022 04:53:18.991 GMT+0530,1.08894,1.08891,0.9,1.44
11.04.2022 04:53:19.043 GMT+0530,1.08893,1.08889,0.9,2.42
11.04.2022 04:53:19.094 GMT+0530,1.08895,1.08889,1.13,6.25
11.04.2022 04:53:24.198 GMT+0530,1.08894,1.08888,1.13,0.98
11.04.2022 04:53:24.767 GMT+0530,1.08895,1.08888,2.03,0.9
11.04.2022 04:53:29.357 GMT+0530,1.08892,1.08888,0.9,3.01
11.04.2022 04:53:29.459 GMT+0530,1.08894,1.0889,0.9,1.13
11.04.2022 04:53:29.561 GMT+0530,1.08894,1.08891,0.9,1.13
11.04.2022 04:53:29.663 GMT+0530,1.08895,1.08889,0.9,0.9
11.04.2022 04:53:39.619 GMT+0530,1.08892,1.08888,0.9,0.9
11.04.2022 04:53:39.671 GMT+0530,1.08894,1.08887,1.8,3.47
11.04.2022 04:53:39.773 GMT+0530,1.08893,1.08889,0.9,0.9
11.04.2022 04:53:41.340 GMT+0530,1.08891,1.08886,0.9,3.32
11.04.2022 04:53:41.442 GMT+0530,1.08893,1.08887,0.9,1.13
11.04.2022 04:53:45.562 GMT+0530,1.08894,1.08887,2.03,0.9
11.04.2022 04:53:47.621 GMT+0530,1.08887,1.08885,0.9,4.5
11.04.2022 04:53:47.723 GMT+0530,1.08889,1.08885,0.9,6.3
11.04.2022 04:53:47.775 GMT+0530,1.08891,1.08885,4.04,7.43
11.04.2022 04:53:47.979 GMT+0530,1.0889,1.08884,0.9,0.98
11.04.2022 04:53:49.623 GMT+0530,1.08887,1.08883,1.8,3.32
11.04.2022 04:53:50.022 GMT+0530,1.08889,1.08883,0.9,1.13
11.04.2022 04:53:50.125 GMT+0530,1.0889,1.08884,1.8,0.9
11.04.2022 04:53:52.113 GMT+0530,1.08891,1.08886,0.9,1.13
11.04.2022 04:53:52.215 GMT+0530,1.08892,1.08887,0.9,0.9
11.04.2022 04:53:52.317 GMT+0530,1.08893,1.08887,1.8,0.9
11.04.2022 04:53:59.172 GMT+0530,1.08893,1.08888,0.9,0.9
11.04.2022 04:54:06.027 GMT+0530,1.08893,1.08887,1.8,1.13
11.04.2022 04:54:20.154 GMT+0530,1.08887,1.08885,0.9,1.44
11.04.2022 04:54:20.257 GMT+0530,1.08886,1.08884,1.8,4.5
11.04.2022 04:54:20.410 GMT+0530,1.08886,1.0888,2.24,1.88
11.04.2022 04:54:20.716 GMT+0530,1.08886,1.08879,4.04,1.21
11.04.2022 04:54:25.398 GMT+0530,1.08885,1.08879,0.9,0.12
11.04.2022 04:54:27.765 GMT+0530,1.08884,1.08879,0.9,0.12
